s,A(s) (GHz),B(s) (GHz),C (normalized)
7.73773800E-01,1.25910600E-04,4.96447300E+00,6.82708000E-01
7.74774800E-01,1.21487500E-04,4.97459400E+00,6.83776700E-01
7.75775800E-01,1.17064300E-04,4.98472600E+00,6.84845400E-01
7.76776800E-01,1.12641100E-04,4.99486800E+00,6.85914000E-01
7.77777800E-01,1.08217900E-04,5.00502000E+00,6.86982700E-01
7.78778800E-01,1.03794700E-04,5.01518300E+00,6.88051400E-01
7.79779800E-01,9.93715600E-05,5.02535600E+00,6.89120100E-01
7.80780800E-01,9.50378200E-05,5.03553900E+00,6.90190500E-01
7.81781800E-01,9.16976800E-05,5.04573200E+00,6.91280500E-01
7.82782800E-01,8.83575400E-05,5.05593600E+00,6.92370500E-01
7.83783800E-01,8.50174000E-05,5.06615000E+00,6.93460500E-01
7.84784800E-01,8.16772600E-05,5.07637500E+00,6.94550400E-01
7.85785800E-01,7.83371200E-05,5.08661000E+00,6.95640400E-01
7.86786800E-01,7.49969700E-05,5.09685500E+00,6.96730400E-01
7.87787800E-01,7.21581200E-05,5.10711000E+00,6.97831300E-01
7.88788800E-01,6.97483300E-05,5.11737600E+00,6.98941500E-01
7.89789800E-01,6.73385400E-05,5.12765200E+00,7.00051700E-01
7.90790800E-01,6.49287500E-05,5.13793800E+00,7.01161800E-01
7.91791800E-01,6.25189700E-05,5.14823500E+00,7.02272000E-01
7.92792800E-01,6.01091800E-05,5.15854200E+00,7.03382200E-01
7.93793800E-01,5.76993900E-05,5.16885900E+00,7.04492400E-01
7.94794800E-01,5.52896000E-05,5.17918600E+00,7.05602600E-01
7.95795800E-01,5.28798200E-05,5.18952400E+00,7.06712800E-01
7.96796800E-01,5.05772200E-05,5.19987200E+00,7.07826900E-01
7.97797800E-01,4.87250300E-05,5.21023100E+00,7.08957600E-01
7.98798800E-01,4.68728500E-05,5.22060000E+00,7.10088200E-01
7.99799800E-01,4.50206700E-05,5.23097900E+00,7.11218800E-01
8.00800800E-01,4.31684800E-05,5.24136800E+00,7.12349500E-01
8.01801800E-01,4.13163000E-05,5.25176800E+00,7.13480100E-01
8.02802800E-01,3.94641200E-05,5.26217800E+00,7.14610700E-01
8.03803800E-01,3.81072100E-05,5.27259800E+00,7.15760700E-01
8.04804800E-01,3.67769900E-05,5.28302900E+00,7.16911800E-01
8.05805800E-01,3.54467600E-05,5.29346900E+00,7.18062800E-01
8.06806800E-01,3.41165400E-05,5.30392100E+00,7.19213800E-01
8.07807800E-01,3.27863200E-05,5.31438200E+00,7.20364900E-01
8.08808800E-01,3.14560900E-05,5.32485400E+00,7.21515900E-01
8.09809800E-01,3.01258700E-05,5.33533600E+00,7.22667000E-01
8.10810800E-01,2.87956500E-05,5.34582900E+00,7.23818000E-01
8.11811800E-01,2.74654200E-05,5.35633100E+00,7.24969100E-01
8.12812800E-01,2.64022200E-05,5.36684400E+00,7.26137800E-01
8.13813800E-01,2.53795500E-05,5.37736800E+00,7.27309200E-01
8.14814800E-01,2.43568800E-05,5.38790100E+00,7.28480600E-01
8.15815800E-01,2.33342100E-05,5.39844500E+00,7.29652100E-01
8.16816800E-01,2.23115400E-05,5.40900000E+00,7.30823500E-01
8.17817800E-01,2.12888700E-05,5.41956400E+00,7.31994900E-01
8.18818800E-01,2.05221400E-05,5.43013900E+00,7.33184400E-01
8.19819800E-01,1.97807600E-05,5.44072400E+00,7.34375600E-01
8.20820800E-01,1.90393800E-05,5.45132000E+00,7.35566900E-01
8.21821800E-01,1.82980000E-05,5.46192600E+00,7.36758100E-01
8.22822800E-01,1.75566200E-05,5.47254200E+00,7.37949400E-01
8.23823800E-01,1.68152400E-05,5.48316800E+00,7.39140600E-01
8.24824800E-01,1.60738600E-05,5.49380500E+00,7.40331900E-01
8.25825800E-01,1.53324800E-05,5.50445200E+00,7.41523100E-01
8.26826800E-01,1.46024600E-05,5.51510900E+00,7.42715700E-01
8.27827800E-01,1.40232700E-05,5.52577700E+00,7.43926100E-01
8.28828800E-01,1.34440900E-05,5.53645500E+00,7.45136600E-01
8.29829800E-01,1.28649100E-05,5.54714300E+00,7.46347000E-01
8.30830800E-01,1.22857200E-05,5.55784200E+00,7.47557500E-01
8.31831800E-01,1.17065400E-05,5.56855100E+00,7.48767900E-01
8.32832800E-01,1.11859900E-05,5.57927000E+00,7.49985500E-01
8.33833800E-01,1.07652300E-05,5.58999900E+00,7.51215000E-01
8.34834800E-01,1.03444800E-05,5.60073900E+00,7.52444600E-01
8.35835800E-01,9.92372500E-06,5.61148900E+00,7.53674200E-01
8.36836800E-01,9.50297100E-06,5.62225000E+00,7.54903800E-01
8.37837800E-01,9.08221800E-06,5.63302100E+00,7.56133400E-01
8.38838800E-01,8.66146400E-06,5.64380200E+00,7.57363000E-01
8.39839800E-01,8.24071000E-06,5.65459300E+00,7.58592500E-01
8.40840800E-01,7.81995700E-06,5.66539500E+00,7.59822100E-01
8.41841800E-01,7.47367600E-06,5.67620700E+00,7.61067500E-01
8.42842800E-01,7.15422500E-06,5.68702900E+00,7.62318500E-01
8.43843800E-01,6.83477400E-06,5.69786100E+00,7.63569600E-01
8.44844800E-01,6.51532300E-06,5.70870400E+00,7.64820600E-01
8.45845800E-01,6.19587200E-06,5.71955700E+00,7.66071700E-01
8.46846800E-01,5.90397100E-06,5.73042100E+00,7.67328900E-01
8.47847800E-01,5.68232500E-06,5.74129500E+00,7.68601700E-01
8.48848800E-01,5.46068000E-06,5.75217900E+00,7.69874600E-01
8.49849800E-01,5.23903500E-06,5.76307300E+00,7.71147500E-01
8.50850900E-01,5.01738900E-06,5.77397800E+00,7.72420400E-01
8.51851900E-01,4.79574400E-06,5.78489300E+00,7.73693200E-01
8.52852900E-01,4.57409800E-06,5.79581800E+00,7.74966100E-01
8.53853900E-01,4.35245300E-06,5.80675400E+00,7.76239000E-01
8.54854900E-01,4.13080700E-06,5.81770000E+00,7.77511900E-01
8.55855900E-01,3.95366100E-06,5.82865600E+00,7.78802700E-01
8.56856900E-01,3.78229100E-06,5.83962300E+00,7.80096000E-01
8.57857900E-01,3.61092100E-06,5.85060000E+00,7.81389200E-01
8.58858900E-01,3.43955100E-06,5.86158700E+00,7.82682400E-01
8.59859900E-01,3.26818200E-06,5.87258400E+00,7.83975700E-01
8.60860900E-01,3.12763300E-06,5.88359200E+00,7.85281400E-01
8.61861900E-01,3.00192100E-06,5.89461000E+00,7.86593000E-01
8.62862900E-01,2.87620900E-06,5.90563900E+00,7.87904700E-01
8.63863900E-01,2.75049800E-06,5.91667700E+00,7.89216400E-01
8.64864900E-01,2.62478600E-06,5.92772600E+00,7.90528100E-01
8.65865900E-01,2.49907400E-06,5.93878600E+00,7.91839800E-01
8.66866900E-01,2.37336200E-06,5.94985500E+00,7.93151400E-01
8.67867900E-01,2.24765100E-06,5.96093500E+00,7.94463100E-01
8.68868900E-01,2.13475800E-06,5.97202600E+00,7.95783900E-01
8.69869900E-01,2.03658100E-06,5.98312600E+00,7.97115000E-01
8.70870900E-01,1.93840400E-06,5.99423700E+00,7.98446200E-01
8.71871900E-01,1.84022700E-06,6.00535800E+00,7.99777300E-01
8.72872900E-01,1.74205000E-06,6.01649000E+00,8.01108500E-01
8.73873900E-01,1.65734200E-06,6.02763100E+00,8.02449300E-01
8.74874900E-01,1.58904900E-06,6.03878400E+00,8.03801900E-01
8.75875900E-01,1.52075700E-06,6.04994600E+00,8.05154500E-01
8.76876900E-01,1.45246400E-06,6.06111900E+00,8.06507100E-01
8.77877900E-01,1.38417100E-06,6.07230200E+00,8.07859700E-01
8.78878900E-01,1.31587900E-06,6.08349500E+00,8.09212300E-01
8.79879900E-01,1.24758600E-06,6.09469900E+00,8.10564900E-01
8.80880900E-01,1.17929300E-06,6.10591300E+00,8.11917500E-01
8.81881900E-01,1.11811400E-06,6.11713700E+00,8.13279400E-01
8.82882900E-01,1.06623600E-06,6.12837100E+00,8.14653500E-01
8.83883900E-01,1.01435800E-06,6.13961600E+00,8.16027500E-01
8.84884900E-01,9.62479300E-07,6.15087100E+00,8.17401600E-01
8.85885900E-01,9.10601000E-07,6.16213700E+00,8.18775700E-01
8.86886900E-01,8.68538700E-07,6.17341300E+00,8.20163100E-01
8.87887900E-01,8.31886800E-07,6.18469900E+00,8.21558000E-01
8.88888900E-01,7.95234900E-07,6.19599500E+00,8.22952800E-01
8.89889900E-01,7.58582900E-07,6.20730200E+00,8.24347600E-01
8.90890900E-01,7.21931000E-07,6.21861900E+00,8.25742500E-01
8.91891900E-01,6.85279100E-07,6.22994600E+00,8.27137300E-01
8.92892900E-01,6.48627200E-07,6.24128400E+00,8.28532100E-01
8.93893900E-01,6.11975300E-07,6.25263200E+00,8.29927000E-01
8.94894900E-01,5.82044200E-07,6.26399000E+00,8.31338800E-01
8.95895900E-01,5.53760200E-07,6.27535800E+00,8.32754700E-01
8.96896900E-01,5.25476300E-07,6.28673700E+00,8.34170600E-01
8.97897900E-01,4.97192400E-07,6.29812600E+00,8.35586500E-01
8.98898900E-01,4.70730600E-07,6.30952600E+00,8.37007000E-01
8.99899900E-01,4.50761100E-07,6.32093600E+00,8.38443800E-01
9.00900900E-01,4.30791600E-07,6.33235600E+00,8.39880600E-01
9.01901900E-01,4.10822100E-07,6.34378600E+00,8.41317400E-01
9.02902900E-01,3.90852600E-07,6.35522700E+00,8.42754200E-01
9.03903900E-01,3.70883100E-07,6.36667800E+00,8.44190900E-01
9.04904900E-01,3.50913600E-07,6.37813900E+00,8.45627700E-01
9.05905900E-01,3.30944000E-07,6.38961100E+00,8.47064500E-01
9.06906900E-01,3.13501600E-07,6.40109300E+00,8.48513000E-01
9.07907900E-01,2.98172800E-07,6.41258500E+00,8.49971400E-01
9.08908900E-01,2.82844000E-07,6.42408700E+00,8.51429800E-01
9.09909900E-01,2.67515200E-07,6.43560000E+00,8.52888200E-01
9.10910900E-01,2.52853700E-07,6.44712300E+00,8.54349600E-01
9.11911900E-01,2.41871800E-07,6.45865700E+00,8.55827600E-01
9.12912900E-01,2.30889900E-07,6.47020100E+00,8.57305500E-01
9.13913900E-01,2.19908100E-07,6.48175500E+00,8.58783400E-01
9.14914900E-01,2.08926200E-07,6.49331900E+00,8.60261400E-01
9.15915900E-01,1.97944300E-07,6.50489400E+00,8.61739300E-01
9.16916900E-01,1.86962400E-07,6.51647900E+00,8.63217300E-01
9.17917900E-01,1.75980600E-07,6.52807400E+00,8.64695200E-01
9.18918900E-01,1.66429400E-07,6.53968000E+00,8.66185700E-01
9.19919900E-01,1.57666400E-07,6.55129500E+00,8.67683100E-01
9.20920900E-01,1.48903400E-07,6.56292200E+00,8.69180500E-01
9.21921900E-01,1.40140400E-07,6.57455800E+00,8.70677900E-01
9.22922900E-01,1.32467200E-07,6.58620500E+00,8.72184100E-01
9.23923900E-01,1.26383300E-07,6.59786200E+00,8.73703200E-01
9.24924900E-01,1.20299400E-07,6.60953000E+00,8.75222200E-01
9.25925900E-01,1.14215500E-07,6.62120700E+00,8.76741300E-01
9.26926900E-01,1.08131600E-07,6.63289500E+00,8.78260300E-01
9.27927900E-01,1.02047700E-07,6.64459400E+00,8.79779400E-01
9.28928900E-01,9.59637600E-08,6.65630300E+00,8.81298400E-01
9.29929900E-01,8.99521000E-08,6.66802100E+00,8.82818600E-01
9.30930900E-01,8.52951000E-08,6.67975100E+00,8.84359700E-01
9.31931900E-01,8.06380900E-08,6.69149000E+00,8.85900900E-01
9.32932900E-01,7.59810900E-08,6.70324000E+00,8.87442000E-01
9.33933900E-01,7.13240900E-08,6.71500000E+00,8.88983200E-01
9.34934900E-01,6.80778300E-08,6.72677100E+00,8.90545900E-01
9.35935900E-01,6.48399600E-08,6.73855200E+00,8.92108800E-01
9.36936900E-01,6.16021000E-08,6.75034300E+00,8.93671700E-01
9.37937900E-01,5.83642300E-08,6.76214400E+00,8.95234600E-01
9.38938900E-01,5.51263600E-08,6.77395600E+00,8.96797500E-01
9.39939900E-01,5.18885000E-08,6.78577800E+00,8.98360400E-01
9.40940900E-01,4.86506300E-08,6.79761100E+00,8.99923200E-01
9.41941900E-01,4.59952000E-08,6.80945300E+00,9.01503400E-01
9.42942900E-01,4.34993700E-08,6.82130600E+00,9.03088300E-01
9.43943900E-01,4.10035400E-08,6.83316900E+00,9.04673200E-01
9.44944900E-01,3.85077200E-08,6.84504300E+00,9.06258100E-01
9.45945900E-01,3.66673600E-08,6.85692700E+00,9.07861000E-01
9.46946900E-01,3.49011600E-08,6.86882100E+00,9.09465900E-01
9.47947900E-01,3.31349600E-08,6.88072600E+00,9.11070800E-01
9.48948900E-01,3.13687600E-08,6.89264000E+00,9.12675800E-01
9.49949900E-01,2.96025600E-08,6.90456600E+00,9.14280700E-01
9.50951000E-01,2.78363700E-08,6.91650100E+00,9.15885600E-01
9.51952000E-01,2.60701700E-08,6.92844700E+00,9.17490600E-01
9.52953000E-01,2.46042700E-08,6.94040300E+00,9.19112600E-01
9.53954000E-01,2.32006400E-08,6.95236900E+00,9.20738100E-01
9.54955000E-01,2.17970000E-08,6.96434600E+00,9.22363600E-01
9.55956000E-01,2.04272300E-08,6.97633300E+00,9.23990900E-01
9.56957000E-01,1.94490200E-08,6.98833000E+00,9.25637900E-01
9.57958000E-01,1.84708200E-08,7.00033800E+00,9.27285000E-01
9.58959000E-01,1.74926200E-08,7.01235600E+00,9.28932100E-01
9.59960000E-01,1.65144100E-08,7.02438400E+00,9.30579200E-01
9.60961000E-01,1.55362100E-08,7.03642200E+00,9.32226300E-01
9.61962000E-01,1.45580100E-08,7.04847100E+00,9.33873400E-01
9.62963000E-01,1.36117900E-08,7.06053000E+00,9.35523800E-01
9.63964000E-01,1.28528800E-08,7.07260000E+00,9.37193500E-01
9.64965000E-01,1.20939800E-08,7.08467900E+00,9.38863200E-01
9.65966000E-01,1.13350700E-08,7.09676900E+00,9.40532900E-01
9.66967000E-01,1.06910100E-08,7.10887000E+00,9.42214600E-01
9.67968000E-01,1.01432800E-08,7.12098000E+00,9.43906200E-01
9.68969000E-01,9.59554200E-09,7.13310100E+00,9.45597800E-01
9.69970000E-01,9.04780600E-09,7.14523300E+00,9.47289500E-01
9.70971000E-01,8.50007000E-09,7.15737400E+00,9.48981100E-01
9.71972000E-01,7.95233500E-09,7.16952600E+00,9.50672700E-01
9.72973000E-01,7.40459900E-09,7.18168800E+00,9.52364300E-01
9.73974000E-01,6.94152700E-09,7.19386100E+00,9.54071300E-01
9.74975000E-01,6.50678000E-09,7.20604300E+00,9.55783400E-01
9.75976000E-01,6.07203200E-09,7.21823700E+00,9.57495400E-01
9.76977000E-01,5.67962400E-09,7.23044000E+00,9.59213900E-01
9.77978000E-01,5.39555700E-09,7.24265400E+00,9.60948700E-01
9.78979000E-01,5.11149000E-09,7.25487800E+00,9.62683500E-01
9.79980000E-01,4.82742200E-09,7.26711200E+00,9.64418300E-01
9.80981000E-01,4.54335500E-09,7.27935700E+00,9.66153100E-01
9.81982000E-01,4.25928800E-09,7.29161200E+00,9.67887900E-01
9.82983000E-01,3.97522100E-09,7.30387700E+00,9.69622800E-01
9.83984000E-01,3.73461400E-09,7.31615200E+00,9.71371400E-01
9.84985000E-01,3.52318600E-09,7.32843800E+00,9.73129300E-01
9.85986000E-01,3.31175700E-09,7.34073400E+00,9.74887200E-01
9.86987000E-01,3.11975500E-09,7.35304100E+00,9.76650800E-01
9.87988000E-01,2.97612800E-09,7.36535800E+00,9.78428900E-01
9.88989000E-01,2.83250000E-09,7.37768500E+00,9.80207000E-01
9.89990000E-01,2.68887300E-09,7.39002200E+00,9.81985100E-01
9.90991000E-01,2.54524500E-09,7.40237000E+00,9.83763100E-01
9.91992000E-01,2.40161700E-09,7.41472800E+00,9.85541200E-01
9.92993000E-01,2.25799000E-09,7.42709600E+00,9.87319300E-01
9.93994000E-01,2.11966600E-09,7.43947500E+00,9.89113400E-01
9.94995000E-01,1.98349900E-09,7.45186400E+00,9.90914100E-01
9.95996000E-01,1.84733100E-09,7.46426300E+00,9.92714700E-01
9.96997000E-01,1.72372600E-09,7.47667300E+00,9.94527600E-01
9.97998000E-01,1.61176800E-09,7.48909300E+00,9.96351700E-01
9.98999000E-01,1.49980900E-09,7.50152300E+00,9.98175900E-01
1.00000000E+00,1.38785100E-09,7.51396300E+00,1.00000000E+00
